Id,Email,Status,Type,Date,Region,Files,Viewable,Original_Index,Filename,Full Path,Found
603563,szh@noc.soton.ac.uk,submitted,topographic,2024-01-15,South West,6bSU18-1_20231003tip.txt,checked,5102,6bSU18-1_20231003tip.txt,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU18-1_Teignmouth\6bSU18-1_20231003tip\Batch\6bSU18-1_20231003tip.txt,Yes
603563,szh@noc.soton.ac.uk,submitted,topographic,2024-01-15,South West,Report_Topo_6bSU18-1_20231003.pdf,checked,5102,Report_Topo_6bSU18-1_20231003.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU18-1_Teignmouth\6bSU18-1_20231003tip\Batch\Report_Topo_6bSU18-1_20231003.pdf,Yes
603563,szh@noc.soton.ac.uk,submitted,topographic,2024-01-15,South West,6bSU18-1_20231003lei.zip,checked,5102,6bSU18-1_20231003lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU18-1_Teignmouth\6bSU18-1_20231003tip\Batch\6bSU18-1_20231003lei.zip,Yes
603212,szh@noc.soton.ac.uk,submitted,topographic,2024-01-03,South West,9b13.6_20231016tri.zip,checked,5114,,,No
603212,szh@noc.soton.ac.uk,submitted,topographic,2024-01-03,South West,Report_Topo_9b13.6_20231016.pdf,checked,5114,,,No
603212,szh@noc.soton.ac.uk,submitted,topographic,2024-01-03,South West,9b13.6_20231016tip.txt,checked,5114,,,No
603195,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,6eSU4-3_20231017lei.zip,checked,5115,6eSU4-3_20231017lei.zip,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU4-3_GunwalloeCove\6eSU4-3_20231017tip\Batch\6eSU4-3_20231017lei.zip,Yes
603195,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_6eSU4-3_20231017.pdf,checked,5115,Report_Topo_6eSU4-3_20231017.pdf,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU4-3_GunwalloeCove\6eSU4-3_20231017tip\Batch\Report_Topo_6eSU4-3_20231017.pdf,Yes
603195,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,6eSU4-3_20231017tip.txt,checked,5115,6eSU4-3_20231017tip.txt,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU4-3_GunwalloeCove\6eSU4-3_20231017tip\Batch\6eSU4-3_20231017tip.txt,Yes
603194,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,6eSU3-6_20231017lei.zip,checked,5116,6eSU3-6_20231017lei.zip,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU3-6_ChurchCove\6eSU3-6_20231017tip\Batch\6eSU3-6_20231017lei.zip,Yes
603194,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_6eSU3-6_20231017.pdf,checked,5116,Report_Topo_6eSU3-6_20231017.pdf,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU3-6_ChurchCove\6eSU3-6_20231017tip\Batch\Report_Topo_6eSU3-6_20231017.pdf,Yes
603194,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,6eSU3-6_20231017tip.txt,checked,5116,6eSU3-6_20231017tip.txt,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU3-6_ChurchCove\6eSU3-6_20231017tip\Batch\6eSU3-6_20231017tip.txt,Yes
603193,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,6eSU3-4_20231017lei.zip,checked,5117,6eSU3-4_20231017lei.zip,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU3-4_Poldhu\6eSU3-4_20231017tip\Batch\6eSU3-4_20231017lei.zip,Yes
603193,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_6eSU3-4_20231017.pdf,checked,5117,Report_Topo_6eSU3-4_20231017.pdf,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU3-4_Poldhu\6eSU3-4_20231017tip\Batch\Report_Topo_6eSU3-4_20231017.pdf,Yes
603193,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,6eSU3-4_20231017tip.txt,checked,5117,6eSU3-4_20231017tip.txt,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU3-4_Poldhu\6eSU3-4_20231017tip\Batch\6eSU3-4_20231017tip.txt,Yes
603192,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,6eSU3-2_20231017lei.zip,checked,5118,6eSU3-2_20231017lei.zip,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU3-2_MullionCove\6eSU3-2_20231017tip\Batch\6eSU3-2_20231017lei.zip,Yes
603192,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_6eSU3-2_20231017.pdf,checked,5118,Report_Topo_6eSU3-2_20231017.pdf,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU3-2_MullionCove\6eSU3-2_20231017tip\Batch\Report_Topo_6eSU3-2_20231017.pdf,Yes
603192,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,6eSU3-2_20231017tip.txt,checked,5118,6eSU3-2_20231017tip.txt,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU3-2_MullionCove\6eSU3-2_20231017tip\Batch\6eSU3-2_20231017tip.txt,Yes
603191,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7eSANB1_20231016lei.zip,checked,5119,7eSANB1_20231016lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7e\7eSANB1_Sand_Bay\7eSANB1_20231016tip\Batch\7eSANB1_20231016lei.zip,Yes
603191,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7eSANB1_20231016.pdf,checked,5119,Report_Topo_7eSANB1_20231016.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7e\7eSANB1_Sand_Bay\7eSANB1_20231016tip\Batch\Report_Topo_7eSANB1_20231016.pdf,Yes
603191,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7eSANB1_20231016tip.txt,checked,5119,7eSANB1_20231016tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7e\7eSANB1_Sand_Bay\7eSANB1_20231016tip\Batch\7eSANB1_20231016tip.txt,Yes
603190,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dPORL2_20231001lei.zip,checked,5120,7dPORL2_20231001lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dPORL2_Porlock_Weir\7dPORL2_20231001tip\Batch\7dPORL2_20231001lei.zip,Yes
603190,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7dPORL2_20231001.pdf,checked,5120,Report_Topo_7dPORL2_20231001.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dPORL2_Porlock_Weir\7dPORL2_20231001tip\Batch\Report_Topo_7dPORL2_20231001.pdf,Yes
603190,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dPORL2_20231001tip.txt,checked,5120,7dPORL2_20231001tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dPORL2_Porlock_Weir\7dPORL2_20231001tip\Batch\7dPORL2_20231001tip.txt,Yes
603189,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dPORL1_20231001lei.zip,checked,5121,7dPORL1_20231001lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dPORL1_Gore_Point\7dPORL1_20231001tip\Batch\7dPORL1_20231001lei.zip,Yes
603189,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7dPORL1_20231001.pdf,checked,5121,Report_Topo_7dPORL1_20231001.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dPORL1_Gore_Point\7dPORL1_20231001tip\Batch\Report_Topo_7dPORL1_20231001.pdf,Yes
603189,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dPORL1_20231001tip.txt,checked,5121,7dPORL1_20231001tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dPORL1_Gore_Point\7dPORL1_20231001tip\Batch\7dPORL1_20231001tip.txt,Yes
603188,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dMINE6_20231001lei.zip,checked,5122,7dMINE6_20231001lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE6_Blue_Anchor\7dMINE6_20231001tip\Batch\7dMINE6_20231001lei.zip,Yes
603188,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7dMINE6_20231001.pdf,checked,5122,Report_Topo_7dMINE6_20231001.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE6_Blue_Anchor\7dMINE6_20231001tip\Batch\Report_Topo_7dMINE6_20231001.pdf,Yes
603188,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dMINE6_20231001tip.txt,checked,5122,7dMINE6_20231001tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE6_Blue_Anchor\7dMINE6_20231001tip\Batch\7dMINE6_20231001tip.txt,Yes
603187,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dMINE5_20231001lei.zip,checked,5123,7dMINE5_20231001lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE5_Ker_Moor\7dMINE5_20231001tip\Batch\7dMINE5_20231001lei.zip,Yes
603187,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7dMINE5_20231001.pdf,checked,5123,Report_Topo_7dMINE5_20231001.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE5_Ker_Moor\7dMINE5_20231001tip\Batch\Report_Topo_7dMINE5_20231001.pdf,Yes
603187,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dMINE5_20231001tip.txt,checked,5123,7dMINE5_20231001tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE5_Ker_Moor\7dMINE5_20231001tip\Batch\7dMINE5_20231001tip.txt,Yes
603186,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dMINE4_20231001lei.zip,checked,5124,7dMINE4_20231001lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE4_Dunster_Beach_Holiday_Park\7dMINE4_20231001tip\Batch\7dMINE4_20231001lei.zip,Yes
603186,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7dMINE4_20231001.pdf,checked,5124,Report_Topo_7dMINE4_20231001.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE4_Dunster_Beach_Holiday_Park\7dMINE4_20231001tip\Batch\Report_Topo_7dMINE4_20231001.pdf,Yes
603186,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dMINE4_20231001tip.txt,checked,5124,7dMINE4_20231001tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE4_Dunster_Beach_Holiday_Park\7dMINE4_20231001tip\Batch\7dMINE4_20231001tip.txt,Yes
603185,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dMINE3_20230930lei.zip,checked,5125,7dMINE3_20230930lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE3_The_Warren\7dMINE3_20230930tip\Batch\7dMINE3_20230930lei.zip,Yes
603185,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7dMINE3_20230930.pdf,checked,5125,Report_Topo_7dMINE3_20230930.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE3_The_Warren\7dMINE3_20230930tip\Batch\Report_Topo_7dMINE3_20230930.pdf,Yes
603185,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dMINE3_20230930tip.txt,checked,5125,7dMINE3_20230930tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE3_The_Warren\7dMINE3_20230930tip\Batch\7dMINE3_20230930tip.txt,Yes
603184,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dMINE2_20230930lei.zip,checked,5126,7dMINE2_20230930lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE2_Minehead\7dMINE2_20230930tip\Batch\7dMINE2_20230930lei.zip,Yes
603184,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7dMINE2_20230930.pdf,checked,5126,Report_Topo_7dMINE2_20230930.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE2_Minehead\7dMINE2_20230930tip\Batch\Report_Topo_7dMINE2_20230930.pdf,Yes
603184,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dMINE2_20230930tip.txt,checked,5126,7dMINE2_20230930tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE2_Minehead\7dMINE2_20230930tip\Batch\7dMINE2_20230930tip.txt,Yes
603183,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dMINE1_20230930lei.zip,checked,5127,7dMINE1_20230930lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE1_Minehead\7dMINE1_20230930tip\Batch\7dMINE1_20230930lei.zip,Yes
603183,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7dMINE1_20230930.pdf,checked,5127,Report_Topo_7dMINE1_20230930.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE1_Minehead\7dMINE1_20230930tip\Batch\Report_Topo_7dMINE1_20230930.pdf,Yes
603183,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dMINE1_20230930tip.txt,checked,5127,7dMINE1_20230930tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE1_Minehead\7dMINE1_20230930tip\Batch\7dMINE1_20230930tip.txt,Yes
603182,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dBURN4-B_20231002lei.zip,checked,5128,7dBURN4-B_20231002lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN4-B_Brean_Village\7dBURN4-B_20231002tip\Batch\7dBURN4-B_20231002lei.zip,Yes
603182,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7dBURN4-B_20231002.pdf,checked,5128,Report_Topo_7dBURN4-B_20231002.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN4-B_Brean_Village\7dBURN4-B_20231002tip\Batch\Report_Topo_7dBURN4-B_20231002.pdf,Yes
603182,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dBURN4-B_20231002tip.txt,checked,5128,7dBURN4-B_20231002tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN4-B_Brean_Village\7dBURN4-B_20231002tip\Batch\7dBURN4-B_20231002tip.txt,Yes
603181,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7dBURN4-A_20231002.pdf,checked,5129,Report_Topo_7dBURN4-A_20231002.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN4-A_Brean_Village\7dBURN4-A_20231002tip\Batch\Report_Topo_7dBURN4-A_20231002.pdf,Yes
603181,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dBURN4-A_20231002lei.zip,checked,5129,7dBURN4-A_20231002lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN4-A_Brean_Village\7dBURN4-A_20231002tip\Batch\7dBURN4-A_20231002lei.zip,Yes
603181,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dBURN4-A_20231002tip.txt,checked,5129,7dBURN4-A_20231002tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN4-A_Brean_Village\7dBURN4-A_20231002tip\Batch\7dBURN4-A_20231002tip.txt,Yes
603179,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dBURN2_20231002lei.zip,checked,5130,7dBURN2_20231002lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN2_Burnham-on-Sea\7dBURN2_20231002tip\Batch\7dBURN2_20231002lei.zip,Yes
603179,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7dBURN2_20231002.pdf,checked,5130,Report_Topo_7dBURN2_20231002.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN2_Burnham-on-Sea\7dBURN2_20231002tip\Batch\Report_Topo_7dBURN2_20231002.pdf,Yes
603179,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7dBURN2_20231002tip.txt,checked,5130,7dBURN2_20231002tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN2_Burnham-on-Sea\7dBURN2_20231002tip\Batch\7dBURN2_20231002tip.txt,Yes
603178,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7cWEST2_20230929lei.zip,checked,5131,7cWEST2_20230929lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7c\7cWEST2\7cWEST2_20230929tip\Batch\7cWEST2_20230929lei.zip,Yes
603178,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7cWEST2_20230929.pdf,checked,5131,Report_Topo_7cWEST2_20230929.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7c\7cWEST2\7cWEST2_20230929tip\Batch\Report_Topo_7cWEST2_20230929.pdf,Yes
603178,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7cWEST2_20230929tip.txt,checked,5131,7cWEST2_20230929tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7c\7cWEST2\7cWEST2_20230929tip\Batch\7cWEST2_20230929tip.txt,Yes
603177,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7cSAUN1_20230928lei.zip,checked,5132,7cSAUN1_20230928lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7c\7cSAUN1\7cSAUN1_20230928tip\Batch\7cSAUN1_20230928lei.zip,Yes
603177,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7cSAUN1_20230928.pdf,checked,5132,Report_Topo_7cSAUN1_20230928.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7c\7cSAUN1\7cSAUN1_20230928tip\Batch\Report_Topo_7cSAUN1_20230928.pdf,Yes
603177,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7cSAUN1_20230928tip.txt,checked,5132,7cSAUN1_20230928tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7c\7cSAUN1\7cSAUN1_20230928tip\Batch\7cSAUN1_20230928tip.txt,Yes
603176,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7cINST2_20230929lei.zip,checked,5133,7cINST2_20230929lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7c\7cINST2\7cINST2_20230929tip\Batch\7cINST2_20230929lei.zip,Yes
603176,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7cINST2_20230929.pdf,checked,5133,Report_Topo_7cINST2_20230929.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7c\7cINST2\7cINST2_20230929tip\Batch\Report_Topo_7cINST2_20230929.pdf,Yes
603176,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7cINST2_20230929tip.txt,checked,5133,7cINST2_20230929tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7c\7cINST2\7cINST2_20230929tip\Batch\7cINST2_20230929tip.txt,Yes
603175,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7a7A3-4_20230915lei.zip,checked,5134,7a7A3-4_20230915lei.zip,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-4 Porthtowan\7a7A3-4_20230915tip\Batch\7a7A3-4_20230915lei.zip,Yes
603175,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7a7A3-4_20230915.pdf,checked,5134,Report_Topo_7a7A3-4_20230915.pdf,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-4 Porthtowan\7a7A3-4_20230915tip\Batch\Report_Topo_7a7A3-4_20230915.pdf,Yes
603175,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7a7A3-4_20230915tip.txt,checked,5134,7a7A3-4_20230915tip.txt,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-4 Porthtowan\7a7A3-4_20230915tip\Batch\7a7A3-4_20230915tip.txt,Yes
603174,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7a7A3-2_20230915lei.zip,checked,5135,7a7A3-2_20230915lei.zip,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-2 Portreath\7a7A3-2_20230915tip\Batch\7a7A3-2_20230915lei.zip,Yes
603174,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7a7A3-2_20230915.pdf,checked,5135,Report_Topo_7a7A3-2_20230915.pdf,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-2 Portreath\7a7A3-2_20230915tip\Batch\Report_Topo_7a7A3-2_20230915.pdf,Yes
603174,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7a7A3-2_20230915tip.txt,checked,5135,7a7A3-2_20230915tip.txt,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-2 Portreath\7a7A3-2_20230915tip\Batch\7a7A3-2_20230915tip.txt,Yes
603173,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7b7B1-8_20230917lei.zip,checked,5136,7b7B1-8_20230917lei.zip,X:/Data/Survey_Topo/Phase4\TSW03\7b\7b7B1-8 Polzeath\7b7B1-8_20230917tip\Batch\7b7B1-8_20230917lei.zip,Yes
603173,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7b7B1-8_20230917.pdf,checked,5136,Report_Topo_7b7B1-8_20230917.pdf,X:/Data/Survey_Topo/Phase4\TSW03\7b\7b7B1-8 Polzeath\7b7B1-8_20230917tip\Batch\Report_Topo_7b7B1-8_20230917.pdf,Yes
603173,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7b7B1-8_20230917tip.txt,checked,5136,7b7B1-8_20230917tip.txt,X:/Data/Survey_Topo/Phase4\TSW03\7b\7b7B1-8 Polzeath\7b7B1-8_20230917tip\Batch\7b7B1-8_20230917tip.txt,Yes
603172,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7b7B1-2_20230917lei.zip,checked,5137,7b7B1-2_20230917lei.zip,X:/Data/Survey_Topo/Phase4\TSW03\7b\7b7B1-2 Harlyn\7b7B1-2_20230917tip\Batch\7b7B1-2_20230917lei.zip,Yes
603172,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7b7B1-2_20230917.pdf,checked,5137,Report_Topo_7b7B1-2_20230917.pdf,X:/Data/Survey_Topo/Phase4\TSW03\7b\7b7B1-2 Harlyn\7b7B1-2_20230917tip\Batch\Report_Topo_7b7B1-2_20230917.pdf,Yes
603172,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7b7B1-2_20230917tip.txt,checked,5137,7b7B1-2_20230917tip.txt,X:/Data/Survey_Topo/Phase4\TSW03\7b\7b7B1-2 Harlyn\7b7B1-2_20230917tip\Batch\7b7B1-2_20230917tip.txt,Yes
603171,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7a7A3-23_20230917lei.zip,checked,5138,7a7A3-23_20230917lei.zip,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-23 Treyarnon_Constantine\7a7A3-23_20230917tip\Batch\7a7A3-23_20230917lei.zip,Yes
603171,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7a7A3-23_20230917.pdf,checked,5138,Report_Topo_7a7A3-23_20230917.pdf,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-23 Treyarnon_Constantine\7a7A3-23_20230917tip\Batch\Report_Topo_7a7A3-23_20230917.pdf,Yes
603171,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7a7A3-23_20230917tip.txt,checked,5138,7a7A3-23_20230917tip.txt,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-23 Treyarnon_Constantine\7a7A3-23_20230917tip\Batch\7a7A3-23_20230917tip.txt,Yes
603170,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7a7A3-21_20230916lei.zip,checked,5139,7a7A3-21_20230916lei.zip,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-21 Porthcothan\7a7A3-21_20230916tip\Batch\7a7A3-21_20230916lei.zip,Yes
603170,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7a7A3-21 _20230916.pdf,checked,5139,Report_Topo_7a7A3-21 _20230916.pdf,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-21 Porthcothan\7a7A3-21_20230916tip\Batch\Report_Topo_7a7A3-21 _20230916.pdf,Yes
603170,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7a7A3-21_20230916tip.txt,checked,5139,7a7A3-21_20230916tip.txt,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-21 Porthcothan\7a7A3-21_20230916tip\Batch\7a7A3-21_20230916tip.txt,Yes
603169,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7a7A3-19_20230916lei.zip,checked,5140,7a7A3-19_20230916lei.zip,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-19 Trenance\7a7A3-19_20230916tip\Batch\7a7A3-19_20230916lei.zip,Yes
603169,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7a7A3-19_20230916.pdf,checked,5140,Report_Topo_7a7A3-19_20230916.pdf,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-19 Trenance\7a7A3-19_20230916tip\Batch\Report_Topo_7a7A3-19_20230916.pdf,Yes
603169,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7a7A3-19_20230916tip.txt,checked,5140,7a7A3-19_20230916tip.txt,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-19 Trenance\7a7A3-19_20230916tip\Batch\7a7A3-19_20230916tip.txt,Yes
603168,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7a7A3-17_20230916lei.zip,checked,5141,7a7A3-17_20230916lei.zip,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-17 Newquay Porth\7a7A3-17_20230916tip\Batch\7a7A3-17_20230916lei.zip,Yes
603168,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,Report_Topo_7a7A3-17_20230916.pdf,checked,5141,Report_Topo_7a7A3-17_20230916.pdf,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-17 Newquay Porth\7a7A3-17_20230916tip\Batch\Report_Topo_7a7A3-17_20230916.pdf,Yes
603168,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7a7A3-17_20230916tip.txt,checked,5141,7a7A3-17_20230916tip.txt,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-17 Newquay Porth\7a7A3-17_20230916tip\Batch\7a7A3-17_20230916tip.txt,Yes
603167,szh@noc.soton.ac.uk,submitted,topographic,2024-01-02,South West,7a7A3-15_20230916lei.zip,checked,5142,7a7A3-15_20230916lei.zip,X:/Data/Survey_Topo/Phase4\TSW03\7a\7a7A3-15 Fistral Beach\7a7A3-15_20230916tip\Batch\7a7A3-15_20230916lei.zip,Yes
